Name_p1,Type_1_p1,Type_2_p1,HP_p1,Attack_p1,Defense_p1,SpAtk_p1,SpDef_p1,Speed_p1,Generation_p1,Legendary_p1,Name_p2,Type_1_p2,Type_2_p2,HP_p2,Attack_p2,Defense_p2,SpAtk_p2,SpDef_p2,Speed_p2,Generation_p2,Legendary_p2,label
96,14,17,45.0,30.0,50.0,65.0,50.0,45.0,4.0,0,7,16,15,70,110,180,60,60,50,3,0,1
234,8,2,150.0,120.0,100.0,120.0,100.0,90.0,4.0,1,7,16,15,70,110,180,60,60,50,3,0,0
352,15,9,66.0,41.0,77.0,61.0,87.0,23.0,3.0,0,7,16,15,70,110,180,60,60,50,3,0,1
224,14,4,68.0,65.0,65.0,125.0,115.0,80.0,3.0,0,7,16,15,70,110,180,60,60,50,3,0,0
70,0,7,60.0,45.0,50.0,90.0,80.0,70.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,1
6,15,7,80.0,105.0,65.0,60.0,75.0,130.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,1
673,17,10,100.0,110.0,90.0,85.0,90.0,60.0,3.0,0,7,16,15,70,110,180,60,60,50,3,0,0
279,0,5,80.0,125.0,75.0,40.0,95.0,85.0,2.0,0,7,16,15,70,110,180,60,60,50,3,0,0
390,17,4,70.0,20.0,50.0,20.0,50.0,40.0,2.0,0,7,16,15,70,110,180,60,60,50,3,0,1
12,15,11,77.0,59.0,50.0,67.0,63.0,46.0,6.0,0,7,16,15,70,110,180,60,60,50,3,0,1
12,15,11,77.0,59.0,50.0,67.0,63.0,46.0,6.0,0,7,16,15,70,110,180,60,60,50,3,0,1
80,0,17,45.0,30.0,35.0,20.0,20.0,45.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,1
646,12,7,40.0,60.0,30.0,31.0,31.0,70.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,1
327,0,17,37.0,25.0,41.0,25.0,41.0,25.0,4.0,0,7,16,15,70,110,180,60,60,50,3,0,1
46,9,17,75.0,80.0,95.0,90.0,100.0,50.0,2.0,0,7,16,15,70,110,180,60,60,50,3,0,1
382,11,10,110.0,130.0,80.0,70.0,60.0,80.0,4.0,0,7,16,15,70,110,180,60,60,50,3,0,0
382,11,10,110.0,130.0,80.0,70.0,60.0,80.0,4.0,0,7,16,15,70,110,180,60,60,50,3,0,0
130,3,4,67.0,58.0,57.0,81.0,67.0,101.0,6.0,0,7,16,15,70,110,180,60,60,50,3,0,0
201,4,17,44.0,38.0,39.0,61.0,79.0,42.0,6.0,0,7,16,15,70,110,180,60,60,50,3,0,1
620,6,17,75.0,98.0,63.0,98.0,63.0,101.0,5.0,0,7,16,15,70,110,180,60,60,50,3,0,0
479,13,10,90.0,92.0,87.0,75.0,85.0,76.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,1
483,13,17,61.0,72.0,57.0,55.0,55.0,65.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,1
433,2,7,105.0,180.0,100.0,180.0,100.0,115.0,3.0,1,7,16,15,70,110,180,60,60,50,3,0,0
32,12,4,50.0,20.0,40.0,20.0,40.0,20.0,3.0,0,7,16,15,70,110,180,60,60,50,3,0,1
54,12,17,255.0,10.0,10.0,75.0,135.0,55.0,2.0,0,7,16,15,70,110,180,60,60,50,3,0,0
132,1,2,52.0,65.0,50.0,45.0,50.0,38.0,5.0,0,7,16,15,70,110,180,60,60,50,3,0,1
589,1,5,65.0,90.0,115.0,45.0,115.0,58.0,5.0,0,7,16,15,70,110,180,60,60,50,3,0,0
678,14,7,67.0,57.0,55.0,77.0,55.0,114.0,5.0,0,7,16,15,70,110,180,60,60,50,3,0,1
370,5,17,90.0,130.0,80.0,65.0,85.0,55.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,0
128,6,14,105.0,30.0,105.0,140.0,105.0,55.0,5.0,0,7,16,15,70,110,180,60,60,50,3,0,0
396,5,14,30.0,40.0,55.0,40.0,55.0,60.0,3.0,0,7,16,15,70,110,180,60,60,50,3,0,0
631,17,14,95.0,75.0,110.0,100.0,80.0,30.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,1
728,0,13,30.0,45.0,59.0,30.0,39.0,57.0,5.0,0,7,16,15,70,110,180,60,60,50,3,0,0
727,17,17,130.0,65.0,60.0,110.0,95.0,65.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,0
512,12,17,65.0,70.0,60.0,65.0,65.0,115.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,1
700,7,17,79.0,115.0,70.0,125.0,80.0,111.0,5.0,1,7,16,15,70,110,180,60,60,50,3,0,0
607,17,17,30.0,65.0,100.0,45.0,25.0,40.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,1
202,6,17,65.0,130.0,60.0,95.0,110.0,65.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,0
275,6,17,85.0,97.0,66.0,105.0,66.0,65.0,5.0,0,7,16,15,70,110,180,60,60,50,3,0,0
162,12,17,100.0,70.0,70.0,65.0,65.0,45.0,2.0,0,7,16,15,70,110,180,60,60,50,3,0,1
172,12,17,55.0,55.0,50.0,45.0,65.0,55.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,0
679,4,17,95.0,65.0,65.0,110.0,130.0,60.0,6.0,0,7,16,15,70,110,180,60,60,50,3,0,0
26,12,17,103.0,60.0,86.0,60.0,86.0,50.0,5.0,0,7,16,15,70,110,180,60,60,50,3,0,1
3,0,17,80.0,70.0,40.0,100.0,60.0,145.0,5.0,0,7,16,15,70,110,180,60,60,50,3,0,1
503,5,1,95.0,124.0,78.0,69.0,71.0,58.0,6.0,0,7,16,15,70,110,180,60,60,50,3,0,0
446,12,5,100.0,128.0,90.0,77.0,77.0,128.0,5.0,0,7,16,15,70,110,180,60,60,50,3,0,0
10,17,17,165.0,75.0,80.0,40.0,45.0,65.0,5.0,0,7,16,15,70,110,180,60,60,50,3,0,0
259,15,10,55.0,95.0,115.0,45.0,45.0,35.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,1
403,3,2,90.0,95.0,105.0,165.0,110.0,45.0,2.0,0,7,16,15,70,110,180,60,60,50,3,0,1
389,3,17,55.0,40.0,40.0,65.0,45.0,35.0,2.0,0,7,16,15,70,110,180,60,60,50,3,0,1
497,15,10,35.0,45.0,160.0,30.0,45.0,70.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,0
609,0,17,50.0,40.0,85.0,40.0,65.0,25.0,5.0,0,7,16,15,70,110,180,60,60,50,3,0,1
410,6,2,78.0,130.0,111.0,130.0,85.0,100.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,0
457,5,17,65.0,125.0,60.0,95.0,60.0,105.0,5.0,0,7,16,15,70,110,180,60,60,50,3,0,0
278,3,12,44.0,38.0,33.0,61.0,43.0,70.0,6.0,0,7,16,15,70,110,180,60,60,50,3,0,0
582,10,17,75.0,100.0,110.0,45.0,55.0,65.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,0
391,10,17,60.0,80.0,110.0,50.0,80.0,45.0,1.0,0,7,16,15,70,110,180,60,60,50,3,0,1
220,14,5,68.0,125.0,65.0,65.0,115.0,80.0,4.0,0,7,16,15,70,110,180,60,60,50,3,0,0
692,3,7,79.0,105.0,70.0,145.0,80.0,101.0,5.0,1,7,16,15,70,110,180,60,60,50,3,0,0
691,3,7,79.0,115.0,70.0,125.0,80.0,111.0,5.0,1,7,16,15,70,110,180,60,60,50,3,0,0
696,4,17,35.0,20.0,65.0,40.0,65.0,20.0,2.0,0,7,16,15,70,110,180,60,60,50,3,0,1
734,14,6,100.0,100.0,100.0,100.0,100.0,100.0,5.0,1,7,16,15,70,110,180,60,60,50,3,0,0
755,9,4,60.0,67.0,85.0,77.0,75.0,116.0,5.0,0,7,16,15,70,110,180,60,60,50,3,0,0
255,8,9,75.0,95.0,122.0,58.0,75.0,69.0,6.0,0,7,16,15,70,110,180,60,60,50,3,0,0
307,9,7,75.0,55.0,70.0,55.0,95.0,110.0,2.0,0,7,16,15,70,110,180,60,60,50,3,0,1
71,9,17,50.0,85.0,40.0,85.0,40.0,35.0,3.0,0,7,16,15,70,110,180,60,60,50,3,0,1
251,14,17,45.0,30.0,50.0,55.0,65.0,45.0,5.0,0,7,16,15,70,110,180,60,60,50,3,0,1
398,1,17,65.0,150.0,60.0,115.0,60.0,115.0,3.0,0,7,16,15,70,110,180,60,60,50,3,0,0
667,9,17,75.0,75.0,55.0,105.0,85.0,30.0,2.0,0,139,14,17,50,180,20,180,20,150,3,1,1
546,1,17,41.0,50.0,37.0,50.0,37.0,66.0,5.0,0,139,14,17,50,180,20,180,20,150,3,1,0
9,14,17,55.0,50.0,45.0,135.0,95.0,120.0,1.0,0,139,14,17,50,180,20,180,20,150,3,1,1
197,9,16,44.0,50.0,91.0,24.0,86.0,10.0,5.0,0,139,14,17,50,180,20,180,20,150,3,1,1
421,12,17,105.0,125.0,100.0,60.0,100.0,100.0,1.0,0,139,14,17,50,180,20,180,20,150,3,1,1
450,14,17,80.0,105.0,105.0,105.0,105.0,80.0,4.0,1,139,14,17,50,180,20,180,20,150,3,1,1
751,1,11,70.0,120.0,65.0,45.0,85.0,125.0,4.0,0,139,14,17,50,180,20,180,20,150,3,1,0
502,5,17,67.0,82.0,62.0,46.0,48.0,43.0,6.0,0,139,14,17,50,180,20,180,20,150,3,1,1
490,15,17,30.0,45.0,135.0,45.0,90.0,30.0,3.0,0,139,14,17,50,180,20,180,20,150,3,1,1
397,9,11,90.0,132.0,105.0,132.0,105.0,30.0,4.0,0,139,14,17,50,180,20,180,20,150,3,1,1
311,14,17,40.0,35.0,30.0,120.0,70.0,105.0,1.0,0,139,14,17,50,180,20,180,20,150,3,1,1
646,12,7,40.0,60.0,30.0,31.0,31.0,70.0,1.0,0,139,14,17,50,180,20,180,20,150,3,1,1
476,14,17,116.0,55.0,85.0,107.0,95.0,29.0,5.0,0,139,14,17,50,180,20,180,20,150,3,1,1
719,1,17,95.0,65.0,110.0,60.0,130.0,65.0,2.0,0,139,14,17,50,180,20,180,20,150,3,1,0
380,5,17,72.0,60.0,30.0,20.0,30.0,25.0,3.0,0,139,14,17,50,180,20,180,20,150,3,1,1
752,0,13,40.0,35.0,30.0,20.0,20.0,50.0,1.0,0,139,14,17,50,180,20,180,20,150,3,1,1
318,17,2,75.0,95.0,95.0,95.0,95.0,85.0,2.0,0,139,14,17,50,180,20,180,20,150,3,1,1
420,1,6,75.0,90.0,90.0,140.0,90.0,115.0,2.0,0,139,14,17,50,180,20,180,20,150,3,1,1
653,4,17,78.0,52.0,60.0,63.0,65.0,23.0,6.0,0,139,14,17,50,180,20,180,20,150,3,1,1
201,4,17,44.0,38.0,39.0,61.0,79.0,42.0,6.0,0,139,14,17,50,180,20,180,20,150,3,1,1
531,17,5,90.0,95.0,95.0,70.0,90.0,70.0,1.0,0,139,14,17,50,180,20,180,20,150,3,1,1
468,0,7,70.0,94.0,50.0,94.0,50.0,66.0,4.0,0,139,14,17,50,180,20,180,20,150,3,1,1
605,0,8,1.0,90.0,45.0,30.0,30.0,40.0,3.0,0,139,14,17,50,180,20,180,20,150,3,1,1
280,12,17,65.0,80.0,65.0,35.0,65.0,60.0,5.0,0,139,14,17,50,180,20,180,20,150,3,1,1
613,9,17,60.0,40.0,60.0,40.0,60.0,35.0,3.0,0,139,14,17,50,180,20,180,20,150,3,1,1
687,17,13,80.0,70.0,65.0,80.0,120.0,100.0,1.0,0,139,14,17,50,180,20,180,20,150,3,1,1
2,1,17,65.0,130.0,60.0,75.0,60.0,75.0,3.0,0,139,14,17,50,180,20,180,20,150,3,1,0
29,2,17,46.0,87.0,60.0,30.0,40.0,57.0,5.0,0,139,14,17,50,180,20,180,20,150,3,1,1
188,9,14,60.0,40.0,80.0,60.0,45.0,40.0,1.0,0,139,14,17,50,180,20,180,20,150,3,1,1
116,17,1,63.0,120.0,85.0,90.0,55.0,55.0,3.0,0,139,14,17,50,180,20,180,20,150,3,1,1
488,7,2,40.0,30.0,35.0,45.0,40.0,55.0,6.0,0,139,14,17,50,180,20,180,20,150,3,1,1
166,8,17,45.0,100.0,135.0,65.0,135.0,45.0,4.0,0,139,14,17,50,180,20,180,20,150,3,1,1
215,11,8,70.0,80.0,70.0,80.0,70.0,110.0,4.0,0,139,14,17,50,180,20,180,20,150,3,1,1
743,1,7,70.0,55.0,75.0,45.0,65.0,60.0,5.0,0,139,14,17,50,180,20,180,20,150,3,1,0
713,3,17,35.0,55.0,40.0,45.0,40.0,60.0,5.0,0,139,14,17,50,180,20,180,20,150,3,1,1
122,11,17,70.0,50.0,30.0,95.0,135.0,105.0,5.0,0,139,14,17,50,180,20,180,20,150,3,1,1
35,8,17,64.0,115.0,65.0,83.0,63.0,65.0,3.0,0,139,14,17,50,180,20,180,20,150,3,1,1
695,4,7,85.0,50.0,95.0,120.0,115.0,80.0,4.0,0,139,14,17,50,180,20,180,20,150,3,1,1
437,0,16,70.0,150.0,140.0,65.0,100.0,75.0,2.0,0,139,14,17,50,180,20,180,20,150,3,1,1
432,0,7,65.0,155.0,120.0,65.0,90.0,105.0,1.0,0,139,14,17,50,180,20,180,20,150,3,1,1
560,2,7,105.0,150.0,90.0,150.0,90.0,95.0,3.0,1,139,14,17,50,180,20,180,20,150,3,1,1
578,1,8,50.0,75.0,75.0,65.0,65.0,50.0,3.0,0,139,14,17,50,180,20,180,20,150,3,1,1
701,7,17,79.0,100.0,80.0,110.0,90.0,121.0,5.0,1,139,14,17,50,180,20,180,20,150,3,1,1
431,12,7,83.0,80.0,80.0,135.0,80.0,121.0,1.0,0,139,14,17,50,180,20,180,20,150,3,1,1
53,6,5,80.0,120.0,70.0,110.0,70.0,80.0,3.0,0,139,14,17,50,180,20,180,20,150,3,1,1
557,6,17,65.0,100.0,70.0,80.0,80.0,105.0,1.0,0,139,14,17,50,180,20,180,20,150,3,1,1
529,17,17,90.0,75.0,75.0,90.0,100.0,70.0,2.0,0,139,14,17,50,180,20,180,20,150,3,1,1
635,4,17,82.0,80.0,86.0,85.0,75.0,72.0,6.0,0,139,14,17,50,180,20,180,20,150,3,1,1
248,2,17,90.0,100.0,70.0,110.0,150.0,80.0,6.0,0,139,14,17,50,180,20,180,20,150,3,1,1
227,0,16,71.0,120.0,95.0,120.0,95.0,99.0,5.0,0,139,14,17,50,180,20,180,20,150,3,1,1
532,6,17,50.0,85.0,55.0,65.0,65.0,90.0,1.0,0,139,14,17,50,180,20,180,20,150,3,1,1
486,0,7,61.0,90.0,45.0,50.0,50.0,160.0,3.0,0,139,14,17,50,180,20,180,20,150,3,1,0
486,0,7,61.0,90.0,45.0,50.0,50.0,160.0,3.0,0,139,14,17,50,180,20,180,20,150,3,1,0
742,3,17,40.0,30.0,50.0,55.0,55.0,100.0,1.0,0,139,14,17,50,180,20,180,20,150,3,1,1
101,10,14,60.0,70.0,105.0,70.0,120.0,75.0,3.0,0,139,14,17,50,180,20,180,20,150,3,1,1
541,17,17,50.0,52.0,48.0,65.0,50.0,55.0,1.0,0,139,14,17,50,180,20,180,20,150,3,1,1
209,9,13,69.0,55.0,45.0,55.0,55.0,15.0,5.0,0,139,14,17,50,180,20,180,20,150,3,1,1
558,12,17,55.0,81.0,60.0,50.0,70.0,97.0,1.0,0,139,14,17,50,180,20,180,20,150,3,1,1
19,12,17,120.0,120.0,120.0,120.0,120.0,120.0,4.0,1,139,14,17,50,180,20,180,20,150,3,1,1
198,9,16,74.0,94.0,131.0,54.0,116.0,20.0,5.0,0,139,14,17,50,180,20,180,20,150,3,1,1
249,2,17,45.0,50.0,35.0,55.0,75.0,40.0,6.0,0,139,14,17,50,180,20,180,20,150,3,1,1
191,3,7,50.0,65.0,107.0,105.0,107.0,86.0,4.0,0,713,3,17,35,55,40,45,40,60,5,0,0
610,15,16,30.0,42.0,118.0,42.0,88.0,30.0,4.0,0,713,3,17,35,55,40,45,40,60,5,0,1
79,12,17,70.0,70.0,70.0,70.0,70.0,70.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,0
774,12,17,73.0,115.0,60.0,60.0,60.0,90.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,0
438,17,1,70.0,140.0,70.0,110.0,65.0,105.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,0
511,17,7,60.0,50.0,100.0,85.0,70.0,65.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,0
421,12,17,105.0,125.0,100.0,60.0,100.0,100.0,1.0,0,713,3,17,35,55,40,45,40,60,5,0,0
393,0,7,70.0,60.0,62.0,80.0,82.0,60.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,1
445,12,14,100.0,77.0,77.0,128.0,128.0,90.0,5.0,0,713,3,17,35,55,40,45,40,60,5,0,0
96,14,17,45.0,30.0,50.0,65.0,50.0,45.0,4.0,0,713,3,17,35,55,40,45,40,60,5,0,1
62,16,14,67.0,89.0,116.0,79.0,116.0,33.0,4.0,0,713,3,17,35,55,40,45,40,60,5,0,1
555,14,4,28.0,25.0,25.0,45.0,35.0,40.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,1
527,17,17,53.0,51.0,53.0,61.0,56.0,40.0,4.0,0,713,3,17,35,55,40,45,40,60,5,0,1
624,12,17,50.0,45.0,45.0,35.0,35.0,50.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,1
624,12,17,50.0,45.0,45.0,35.0,35.0,50.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,1
352,15,9,66.0,41.0,77.0,61.0,87.0,23.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,1
341,0,6,55.0,85.0,55.0,50.0,55.0,60.0,5.0,0,713,3,17,35,55,40,45,40,60,5,0,1
469,3,9,50.0,65.0,107.0,105.0,107.0,86.0,4.0,0,713,3,17,35,55,40,45,40,60,5,0,0
252,14,17,70.0,55.0,95.0,95.0,110.0,65.0,5.0,0,713,3,17,35,55,40,45,40,60,5,0,0
6,15,7,80.0,105.0,65.0,60.0,75.0,130.0,1.0,0,713,3,17,35,55,40,45,40,60,5,0,0
729,0,13,70.0,65.0,60.0,90.0,75.0,90.0,1.0,0,713,3,17,35,55,40,45,40,60,5,0,0
490,15,17,30.0,45.0,135.0,45.0,90.0,30.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,1
683,9,17,100.0,100.0,125.0,110.0,50.0,50.0,4.0,0,713,3,17,35,55,40,45,40,60,5,0,1
723,14,17,75.0,75.0,130.0,75.0,130.0,95.0,4.0,1,713,3,17,35,55,40,45,40,60,5,0,0
395,5,14,60.0,60.0,75.0,60.0,75.0,80.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,0
646,12,7,40.0,60.0,30.0,31.0,31.0,70.0,1.0,0,713,3,17,35,55,40,45,40,60,5,0,0
476,14,17,116.0,55.0,85.0,107.0,95.0,29.0,5.0,0,713,3,17,35,55,40,45,40,60,5,0,1
87,12,7,76.0,65.0,45.0,92.0,42.0,91.0,4.0,0,713,3,17,35,55,40,45,40,60,5,0,0
118,13,5,48.0,61.0,40.0,61.0,40.0,50.0,4.0,0,713,3,17,35,55,40,45,40,60,5,0,1
750,12,17,60.0,85.0,69.0,60.0,69.0,77.0,5.0,0,713,3,17,35,55,40,45,40,60,5,0,0
222,13,17,80.0,95.0,82.0,60.0,82.0,75.0,5.0,0,713,3,17,35,55,40,45,40,60,5,0,0
762,17,10,55.0,45.0,45.0,25.0,25.0,15.0,2.0,0,713,3,17,35,55,40,45,40,60,5,0,1
704,13,5,83.0,106.0,65.0,86.0,65.0,85.0,4.0,0,713,3,17,35,55,40,45,40,60,5,0,0
570,10,15,80.0,85.0,95.0,30.0,30.0,25.0,1.0,0,713,3,17,35,55,40,45,40,60,5,0,0
570,10,15,80.0,85.0,95.0,30.0,30.0,25.0,1.0,0,713,3,17,35,55,40,45,40,60,5,0,0
605,0,8,1.0,90.0,45.0,30.0,30.0,40.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,1
286,6,7,106.0,130.0,90.0,110.0,154.0,90.0,2.0,1,713,3,17,35,55,40,45,40,60,5,0,0
479,13,10,90.0,92.0,87.0,75.0,85.0,76.0,1.0,0,713,3,17,35,55,40,45,40,60,5,0,0
627,13,1,103.0,93.0,67.0,71.0,61.0,84.0,4.0,0,713,3,17,35,55,40,45,40,60,5,0,0
384,1,7,110.0,65.0,105.0,55.0,95.0,80.0,5.0,0,713,3,17,35,55,40,45,40,60,5,0,0
371,5,17,80.0,100.0,70.0,50.0,60.0,45.0,1.0,0,713,3,17,35,55,40,45,40,60,5,0,1
387,17,7,65.0,40.0,70.0,80.0,140.0,70.0,2.0,0,713,3,17,35,55,40,45,40,60,5,0,0
648,11,18,70.0,40.0,50.0,55.0,50.0,25.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,1
396,5,14,30.0,40.0,55.0,40.0,55.0,60.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,1
727,17,17,130.0,65.0,60.0,110.0,95.0,65.0,1.0,0,713,3,17,35,55,40,45,40,60,5,0,0
426,16,4,50.0,105.0,125.0,55.0,95.0,50.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,1
277,3,12,62.0,55.0,52.0,109.0,94.0,109.0,6.0,0,713,3,17,35,55,40,45,40,60,5,0,0
514,10,17,90.0,60.0,60.0,40.0,40.0,40.0,2.0,0,713,3,17,35,55,40,45,40,60,5,0,0
746,17,17,170.0,90.0,45.0,90.0,45.0,60.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,1
428,16,14,80.0,145.0,150.0,105.0,110.0,110.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,0
414,2,10,108.0,170.0,115.0,120.0,95.0,92.0,4.0,0,713,3,17,35,55,40,45,40,60,5,0,0
437,0,16,70.0,150.0,140.0,65.0,100.0,75.0,2.0,0,713,3,17,35,55,40,45,40,60,5,0,0
402,2,4,75.0,110.0,110.0,110.0,105.0,80.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,0
214,17,17,54.0,63.0,52.0,83.0,56.0,97.0,6.0,0,713,3,17,35,55,40,45,40,60,5,0,0
360,17,9,40.0,30.0,30.0,40.0,50.0,30.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,1
591,0,7,70.0,110.0,80.0,55.0,80.0,105.0,1.0,0,713,3,17,35,55,40,45,40,60,5,0,0
635,4,17,82.0,80.0,86.0,85.0,75.0,72.0,6.0,0,713,3,17,35,55,40,45,40,60,5,0,0
248,2,17,90.0,100.0,70.0,110.0,150.0,80.0,6.0,0,713,3,17,35,55,40,45,40,60,5,0,0
176,3,17,40.0,45.0,40.0,65.0,40.0,65.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,0
544,8,9,59.0,66.0,70.0,44.0,55.0,41.0,6.0,0,713,3,17,35,55,40,45,40,60,5,0,1
629,12,17,60.0,60.0,60.0,35.0,35.0,30.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,1
161,10,17,35.0,80.0,50.0,50.0,70.0,120.0,1.0,0,713,3,17,35,55,40,45,40,60,5,0,0
157,10,17,60.0,85.0,40.0,30.0,45.0,68.0,5.0,0,713,3,17,35,55,40,45,40,60,5,0,0
541,17,17,50.0,52.0,48.0,65.0,50.0,55.0,1.0,0,713,3,17,35,55,40,45,40,60,5,0,1
559,12,17,30.0,56.0,35.0,25.0,35.0,72.0,1.0,0,713,3,17,35,55,40,45,40,60,5,0,0
19,12,17,120.0,120.0,120.0,120.0,120.0,120.0,4.0,1,713,3,17,35,55,40,45,40,60,5,0,0
542,8,9,49.0,66.0,70.0,44.0,55.0,51.0,6.0,0,713,3,17,35,55,40,45,40,60,5,0,1
623,9,7,55.0,45.0,50.0,45.0,65.0,80.0,2.0,0,713,3,17,35,55,40,45,40,60,5,0,0
562,12,17,110.0,160.0,110.0,80.0,110.0,100.0,4.0,1,713,3,17,35,55,40,45,40,60,5,0,0
190,12,17,104.0,91.0,63.0,91.0,73.0,68.0,3.0,0,713,3,17,35,55,40,45,40,60,5,0,0
249,2,17,45.0,50.0,35.0,55.0,75.0,40.0,6.0,0,713,3,17,35,55,40,45,40,60,5,0,1
191,3,7,50.0,65.0,107.0,105.0,107.0,86.0,4.0,0,769,4,17,126,131,95,131,98,99,6,1,1
134,11,7,45.0,55.0,45.0,65.0,45.0,75.0,2.0,0,769,4,17,126,131,95,131,98,99,6,1,1
527,17,17,53.0,51.0,53.0,61.0,56.0,40.0,4.0,0,769,4,17,126,131,95,131,98,99,6,1,1
583,5,17,75.0,125.0,75.0,30.0,75.0,85.0,5.0,0,769,4,17,126,131,95,131,98,99,6,1,1
550,6,17,58.0,64.0,58.0,80.0,65.0,80.0,2.0,0,769,4,17,126,131,95,131,98,99,6,1,1
147,12,7,35.0,85.0,45.0,35.0,35.0,75.0,1.0,0,769,4,17,126,131,95,131,98,99,6,1,1
232,12,14,70.0,80.0,65.0,90.0,65.0,85.0,2.0,0,769,4,17,126,131,95,131,98,99,6,1,1
232,12,14,70.0,80.0,65.0,90.0,65.0,85.0,2.0,0,769,4,17,126,131,95,131,98,99,6,1,1
109,6,5,60.0,85.0,60.0,85.0,60.0,55.0,3.0,0,769,4,17,126,131,95,131,98,99,6,1,1
593,17,17,80.0,92.0,65.0,65.0,80.0,68.0,1.0,0,769,4,17,126,131,95,131,98,99,6,1,1
593,17,17,80.0,92.0,65.0,65.0,80.0,68.0,1.0,0,769,4,17,126,131,95,131,98,99,6,1,1
56,15,17,70.0,105.0,105.0,50.0,40.0,20.0,5.0,0,769,4,17,126,131,95,131,98,99,6,1,1
193,12,7,65.0,90.0,65.0,61.0,61.0,100.0,1.0,0,769,4,17,126,131,95,131,98,99,6,1,0
419,0,5,80.0,185.0,115.0,40.0,105.0,75.0,2.0,0,769,4,17,126,131,95,131,98,99,6,1,1
221,0,3,70.0,77.0,60.0,97.0,60.0,108.0,5.0,0,769,4,17,126,131,95,131,98,99,6,1,0
773,1,7,126.0,131.0,95.0,131.0,98.0,99.0,6.0,1,769,4,17,126,131,95,131,98,99,6,1,1
344,2,14,80.0,90.0,80.0,130.0,110.0,110.0,3.0,1,769,4,17,126,131,95,131,98,99,6,1,1
266,14,17,80.0,45.0,65.0,90.0,110.0,80.0,3.0,0,769,4,17,126,131,95,131,98,99,6,1,1
195,6,17,40.0,45.0,40.0,62.0,60.0,60.0,6.0,0,769,4,17,126,131,95,131,98,99,6,1,1
305,3,17,65.0,65.0,60.0,110.0,95.0,130.0,1.0,0,769,4,17,126,131,95,131,98,99,6,1,0
608,17,17,76.0,48.0,48.0,57.0,62.0,34.0,4.0,0,769,4,17,126,131,95,131,98,99,6,1,1
653,4,17,78.0,52.0,60.0,63.0,65.0,23.0,6.0,0,769,4,17,126,131,95,131,98,99,6,1,1
570,10,15,80.0,85.0,95.0,30.0,30.0,25.0,1.0,0,769,4,17,126,131,95,131,98,99,6,1,1
149,16,8,59.0,110.0,150.0,45.0,49.0,35.0,6.0,0,769,4,17,126,131,95,131,98,99,6,1,1
256,8,9,55.0,85.0,122.0,58.0,75.0,99.0,6.0,0,769,4,17,126,131,95,131,98,99,6,1,1
108,0,7,30.0,30.0,42.0,30.0,42.0,70.0,4.0,0,769,4,17,126,131,95,131,98,99,6,1,1
564,16,17,80.0,75.0,150.0,75.0,150.0,50.0,3.0,1,769,4,17,126,131,95,131,98,99,6,1,1
262,9,17,75.0,89.0,85.0,55.0,65.0,36.0,4.0,0,769,4,17,126,131,95,131,98,99,6,1,1
413,14,5,68.0,165.0,95.0,65.0,115.0,110.0,4.0,0,769,4,17,126,131,95,131,98,99,6,1,0
643,4,17,60.0,80.0,50.0,40.0,40.0,30.0,2.0,0,769,4,17,126,131,95,131,98,99,6,1,1
